seqnames	start	end	strand	transcript_id	type	source	score	phase	gene_id
chr17	2030	2441	-	ONT17_2060_3941	CDS	PacBio	NA	NA	ACTG1
chr17	2442	2442	-	ONT17_2060_3941	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_3947	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_3947	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_3947	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_3947	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_3947	intron	PacBio	NA	NA	ACTG1
chr17	2030	2378	-	ONT17_2060_3947	CDS	PacBio	NA	NA	ACTG1
chr17	2379	2430	-	ONT17_2060_3947	UTR	NA	NA	NA	NA
chr17	2430	2454	-	ONT17_2060_3947	intron	NA	NA	NA	NA
chr17	2454	2468	-	ONT17_2060_3947	UTR	NA	NA	NA	NA
chr17	2468	2745	-	ONT17_2060_3947	intron	NA	NA	NA	NA
chr17	2745	2984	-	ONT17_2060_3947	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_3947	intron	NA	NA	NA	NA
chr17	3074	3202	-	ONT17_2060_3947	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_3947	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_3947	UTR	NA	NA	NA	NA
chr17	819	1171	-	ONT17_2060_3949	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_3949	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_3949	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_3949	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_3949	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_3949	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_3949	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_3949	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_3949	intron	PacBio	NA	NA	ACTG1
chr17	2745	2960	-	ONT17_2060_3949	CDS	PacBio	NA	NA	ACTG1
chr17	2960	3110	-	ONT17_2060_3949	intron	PacBio	NA	NA	ACTG1
chr17	3110	3199	-	ONT17_2060_3949	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_3949	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_3949	intron	NA	NA	NA	NA
chr17	3576	3639	-	ONT17_2060_3949	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_3955	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_3955	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_3955	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_3955	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_3955	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_3955	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_3955	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_3955	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2984	-	ONT17_2060_3955	UTR	NA	NA	NA	NA
chr17	2984	3165	-	ONT17_2060_3955	intron	NA	NA	NA	NA
chr17	3165	3202	-	ONT17_2060_3955	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_3955	intron	NA	NA	NA	NA
chr17	3576	3635	-	ONT17_2060_3955	UTR	NA	NA	NA	NA
chr17	824	1491	-	ONT17_2060_3959	UTR	NA	NA	NA	NA
chr17	1492	1566	-	ONT17_2060_3959	CDS	PacBio	NA	NA	ACTG1
chr17	1566	1598	-	ONT17_2060_3959	intron	PacBio	NA	NA	ACTG1
chr17	1598	1675	-	ONT17_2060_3959	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_3959	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_3959	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_3959	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_3959	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_3959	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_3959	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_3959	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_3959	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_3959	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_3959	intron	NA	NA	NA	NA
chr17	3576	3635	-	ONT17_2060_3959	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_3961	UTR	NA	NA	NA	NA
chr17	1532	1556	-	ONT17_2060_3961	CDS	PacBio	NA	NA	ACTG1
chr17	1556	1614	-	ONT17_2060_3961	intron	PacBio	NA	NA	ACTG1
chr17	1614	1675	-	ONT17_2060_3961	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_3961	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_3961	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_3961	intron	PacBio	NA	NA	ACTG1
chr17	2030	2378	-	ONT17_2060_3961	CDS	PacBio	NA	NA	ACTG1
chr17	2379	2388	-	ONT17_2060_3961	UTR	NA	NA	NA	NA
chr17	813	1001	-	ONT17_2060_3967	UTR	NA	NA	NA	NA
chr17	1002	1136	-	ONT17_2060_3967	CDS	PacBio	NA	NA	ACTG1
chr17	1136	2208	-	ONT17_2060_3967	intron	PacBio	NA	NA	ACTG1
chr17	2208	2468	-	ONT17_2060_3967	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_3967	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_3967	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_3967	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_3967	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3210	-	ONT17_2060_3967	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_3997	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_3997	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_3997	intron	PacBio	NA	NA	ACTG1
chr17	1769	1894	-	ONT17_2060_3997	CDS	PacBio	NA	NA	ACTG1
chr17	1894	2924	-	ONT17_2060_3997	intron	PacBio	NA	NA	ACTG1
chr17	2924	2984	-	ONT17_2060_3997	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_3997	intron	PacBio	NA	NA	ACTG1
chr17	3074	3165	-	ONT17_2060_3997	CDS	PacBio	NA	NA	ACTG1
chr17	3166	3202	-	ONT17_2060_3997	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_3997	intron	NA	NA	NA	NA
chr17	3576	3634	-	ONT17_2060_3997	UTR	NA	NA	NA	NA
chr17	821	1171	-	ONT17_2060_4001	UTR	NA	NA	NA	NA
chr17	1171	1315	-	ONT17_2060_4001	intron	NA	NA	NA	NA
chr17	1315	1531	-	ONT17_2060_4001	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4001	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4001	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_4001	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4001	intron	PacBio	NA	NA	ACTG1
chr17	2030	2156	-	ONT17_2060_4001	CDS	PacBio	NA	NA	ACTG1
chr17	2157	2207	-	ONT17_2060_4001	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_4006	UTR	NA	NA	NA	NA
chr17	1532	1614	-	ONT17_2060_4006	CDS	PacBio	NA	NA	ACTG1
chr17	1614	1636	-	ONT17_2060_4006	intron	PacBio	NA	NA	ACTG1
chr17	1636	1675	-	ONT17_2060_4006	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4006	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_4006	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4006	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_4006	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_4006	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_4006	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4006	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_4006	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_4006	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4006	intron	NA	NA	NA	NA
chr17	3576	3637	-	ONT17_2060_4006	UTR	NA	NA	NA	NA
chr17	816	1531	-	ONT17_2060_4011	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4011	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4011	intron	PacBio	NA	NA	ACTG1
chr17	1769	1841	-	ONT17_2060_4011	CDS	PacBio	NA	NA	ACTG1
chr17	1841	1863	-	ONT17_2060_4011	intron	PacBio	NA	NA	ACTG1
chr17	1863	1950	-	ONT17_2060_4011	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4011	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_4011	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_4011	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_4011	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4011	intron	PacBio	NA	NA	ACTG1
chr17	3074	3154	-	ONT17_2060_4011	CDS	PacBio	NA	NA	ACTG1
chr17	817	1171	-	ONT17_2060_4015	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_4015	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_4015	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4015	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4015	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_4015	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4015	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_4015	CDS	PacBio	NA	NA	ACTG1
chr17	2469	2524	-	ONT17_2060_4015	UTR	NA	NA	NA	NA
chr17	2524	2667	-	ONT17_2060_4015	intron	NA	NA	NA	NA
chr17	2667	2984	-	ONT17_2060_4015	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_4015	intron	NA	NA	NA	NA
chr17	3074	3202	-	ONT17_2060_4015	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4015	intron	NA	NA	NA	NA
chr17	3576	3643	-	ONT17_2060_4015	UTR	NA	NA	NA	NA
chr17	822	1531	-	ONT17_2060_4020	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4020	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4020	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_4020	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4020	intron	PacBio	NA	NA	ACTG1
chr17	2030	2267	-	ONT17_2060_4020	CDS	PacBio	NA	NA	ACTG1
chr17	2268	2433	-	ONT17_2060_4020	UTR	NA	NA	NA	NA
chr17	2433	2756	-	ONT17_2060_4020	intron	NA	NA	NA	NA
chr17	2756	2984	-	ONT17_2060_4020	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_4020	intron	NA	NA	NA	NA
chr17	3074	3202	-	ONT17_2060_4020	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4020	intron	NA	NA	NA	NA
chr17	3576	3632	-	ONT17_2060_4020	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_4023	UTR	NA	NA	NA	NA
chr17	1532	1597	-	ONT17_2060_4023	CDS	PacBio	NA	NA	ACTG1
chr17	1597	1646	-	ONT17_2060_4023	intron	PacBio	NA	NA	ACTG1
chr17	1646	1675	-	ONT17_2060_4023	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4023	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_4023	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4023	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_4023	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_4023	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_4023	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4023	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_4023	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_4023	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4023	intron	NA	NA	NA	NA
chr17	3576	3634	-	ONT17_2060_4023	UTR	NA	NA	NA	NA
chr17	813	1181	-	ONT17_2060_4024	UTR	NA	NA	NA	NA
chr17	1181	1205	-	ONT17_2060_4024	intron	NA	NA	NA	NA
chr17	1205	1531	-	ONT17_2060_4024	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4024	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4024	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_4024	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4024	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_4024	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_4024	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_4024	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4024	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_4024	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_4024	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4024	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_4024	UTR	NA	NA	NA	NA
chr17	813	1171	-	ONT17_2060_4025	UTR	NA	NA	NA	NA
chr17	1171	1331	-	ONT17_2060_4025	intron	NA	NA	NA	NA
chr17	1331	1531	-	ONT17_2060_4025	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4025	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4025	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_4025	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4025	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_4025	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_4025	intron	PacBio	NA	NA	ACTG1
chr17	2745	2867	-	ONT17_2060_4025	CDS	PacBio	NA	NA	ACTG1
chr17	2868	2910	-	ONT17_2060_4025	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_4027	UTR	NA	NA	NA	NA
chr17	1532	1558	-	ONT17_2060_4027	CDS	PacBio	NA	NA	ACTG1
chr17	1558	2772	-	ONT17_2060_4027	intron	PacBio	NA	NA	ACTG1
chr17	2772	2984	-	ONT17_2060_4027	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4027	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_4027	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_4027	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4027	intron	NA	NA	NA	NA
chr17	3576	3638	-	ONT17_2060_4027	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_4048	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4048	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4048	intron	PacBio	NA	NA	ACTG1
chr17	1769	1969	-	ONT17_2060_4048	CDS	PacBio	NA	NA	ACTG1
chr17	1969	2208	-	ONT17_2060_4048	intron	PacBio	NA	NA	ACTG1
chr17	2208	2468	-	ONT17_2060_4048	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_4048	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_4048	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4048	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_4048	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_4048	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4048	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_4048	UTR	NA	NA	NA	NA
chr17	813	1171	-	ONT17_2060_4067	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_4067	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_4067	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4067	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4067	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_4067	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4067	intron	PacBio	NA	NA	ACTG1
chr17	2030	2456	-	ONT17_2060_4067	CDS	PacBio	NA	NA	ACTG1
chr17	2456	2745	-	ONT17_2060_4067	intron	PacBio	NA	NA	ACTG1
chr17	2745	2972	-	ONT17_2060_4067	CDS	PacBio	NA	NA	ACTG1
chr17	813	1531	-	ONT17_2060_4068	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4068	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4068	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_4068	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4068	intron	PacBio	NA	NA	ACTG1
chr17	2030	2489	-	ONT17_2060_4068	CDS	PacBio	NA	NA	ACTG1
chr17	2489	2781	-	ONT17_2060_4068	intron	PacBio	NA	NA	ACTG1
chr17	2781	2984	-	ONT17_2060_4068	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4068	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_4068	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_4068	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4068	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_4068	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_4070	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4070	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4070	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_4070	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4070	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_4070	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_4070	intron	PacBio	NA	NA	ACTG1
chr17	2745	2778	-	ONT17_2060_4070	CDS	PacBio	NA	NA	ACTG1
chr17	2778	2905	-	ONT17_2060_4070	intron	PacBio	NA	NA	ACTG1
chr17	2905	2984	-	ONT17_2060_4070	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4070	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_4070	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3201	-	ONT17_2060_4070	UTR	NA	NA	NA	NA
chr17	813	1675	-	ONT17_2060_4071	UTR	NA	NA	NA	NA
chr17	1675	1769	-	ONT17_2060_4071	intron	NA	NA	NA	NA
chr17	1769	1950	-	ONT17_2060_4071	UTR	NA	NA	NA	NA
chr17	1950	2030	-	ONT17_2060_4071	intron	NA	NA	NA	NA
chr17	2030	2073	-	ONT17_2060_4071	UTR	NA	NA	NA	NA
chr17	2074	2078	-	ONT17_2060_4071	CDS	PacBio	NA	NA	ACTG1
chr17	2078	2303	-	ONT17_2060_4071	intron	PacBio	NA	NA	ACTG1
chr17	2303	2468	-	ONT17_2060_4071	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_4071	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_4071	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4071	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_4071	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_4071	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4071	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_4071	UTR	NA	NA	NA	NA
chr17	813	1586	-	ONT17_2060_4072	UTR	NA	NA	NA	NA
chr17	1587	1675	-	ONT17_2060_4072	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4072	intron	PacBio	NA	NA	ACTG1
chr17	1769	1825	-	ONT17_2060_4072	CDS	PacBio	NA	NA	ACTG1
chr17	1825	1855	-	ONT17_2060_4072	intron	PacBio	NA	NA	ACTG1
chr17	1855	1950	-	ONT17_2060_4072	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4072	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_4072	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_4072	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_4072	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4072	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_4072	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_4072	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4072	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_4072	UTR	NA	NA	NA	NA
chr17	817	1171	-	ONT17_2060_4073	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_4073	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_4073	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4073	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4073	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_4073	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4073	intron	PacBio	NA	NA	ACTG1
chr17	2030	2351	-	ONT17_2060_4073	CDS	PacBio	NA	NA	ACTG1
chr17	2351	2841	-	ONT17_2060_4073	intron	PacBio	NA	NA	ACTG1
chr17	2841	2984	-	ONT17_2060_4073	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4073	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_4073	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_4073	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4073	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_4073	UTR	NA	NA	NA	NA
chr17	815	1171	-	ONT17_2060_4075	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_4075	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_4075	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4075	CDS	PacBio	NA	NA	ACTG1
chr17	1675	2745	-	ONT17_2060_4075	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_4075	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4075	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_4075	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_4075	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4075	intron	NA	NA	NA	NA
chr17	3576	3650	-	ONT17_2060_4075	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_4078	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_4078	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_4078	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_4078	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_4078	intron	PacBio	NA	NA	ACTG1
chr17	2030	2115	-	ONT17_2060_4078	CDS	PacBio	NA	NA	ACTG1
chr17	2115	2167	-	ONT17_2060_4078	intron	PacBio	NA	NA	ACTG1
chr17	2167	2468	-	ONT17_2060_4078	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_4078	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_4078	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_4078	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_4078	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_4078	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_4078	intron	NA	NA	NA	NA
chr17	3576	3634	-	ONT17_2060_4078	UTR	NA	NA	NA	NA
chr17	813	1675	-	ONT17_2060_4081	UTR	NA	NA	NA	NA
chr17	1675	1769	-	ONT17_2060_4081	intron	NA	NA	NA	NA
chr17	1769	1895	-	ONT17_2060_4081	UTR	NA	NA	NA	NA
chr17	1896	1950	-	ONT17_2060_4081	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2065	-	ONT17_2060_4081	intron	PacBio	NA	NA	ACTG1
chr17	2065	2468	-	ONT17_2060_4081	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_4081	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_4081	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2984	-	ONT17_2060_4081	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_4081	intron	NA	NA	NA	NA
chr17	3074	3129	-	ONT17_2060_4081	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_4085	UTR	NA	NA	NA	NA
